date,agenda,speechnumber,speaker,party,chair,text,agenda_id,agenda_topics,agenda_title,num_topics,agenda_speechnumber,agenda_title_normalised,word_count
2008-11-12,Housing,563,Iain Wright,Lab,False,"It is a pleasure to serve again under your chairmanship, Mrs. Dean. I congratulate my hon. Friend the Member for Sheffield, Attercliffe (Mr. Betts) on securing this timely and important debate. I agreed with virtually everything he said. His analysis was astute and knowledgeable, and his expertise in the housing sector came out strongly. In fact, the whole debate has been knowledgeable, and I have agreed with an awful lot of what has been said, with the exception of the remarks of the hon. Member for Cheltenham (Martin Horwood); I do not think that I agreed with anything that he said. I was also disappointed with the hon. Member for Peterborough (Mr. Jackson). Given that we are facing immense difficulties and that hard-working families out there are frightened about their housing situation, I thought that his contribution was somewhat backward-looking and introspective, and I was not surprised that in the midst of the biggest global financial turbulence since the first world war and with a dire need to recapitalise the banks' balance sheets, the Conservatives' one tangible solution is to scrap home information packs. They will need a bit more than that to become a viable Opposition. I am conscious of time. We could spend a great many hours debating this important issue, but I will focus on three matters. I will summarise the housing market challenge that we face, which has been eloquently articulated by my hon. Friend and others; describe how we will prepare for the upturn and support the construction sector and hard-working families who fear a housing shortage or repossession; and discuss the role of local authorities and the Homes and Communities Agency, and how the relationship between them will be key as we move forward through the current turbulence towards the upturn. I will be up front. I am not going to shy away from the challenges that we face in the housing market. The Government recognise the massive challenges in housing due to turbulence in the global financial markets. As has been articulated well in the debate, house prices have fallen, people are finding it harder to get a suitable mortgage and house builders are experiencing very challenging business conditions. Housing associations, as a result of stresses on their business model with regard to section 106 agreements, are finding it difficult to provide the finance to build houses for rent. Most people's homes are worth far more than when they bought them, and mortgage rates are low by historical standards, but I do not want to be complacent about that and rest on my laurels, as it would be a wrong approach. These are undoubtedly difficult times for the housing market. Demand indicators have weakened and are forecast to remain weak. Buyer inquiries to the Royal Institution of Chartered Surveyors have fallen every month since the beginning of 2007, and unsold stock figures are poor. The basis for current circumstances is exceptional instability in the international financial markets. That is where we have taken the most urgent and radical action. The Prime Minister and the Chancellor should be commended on their work to help to recapitalise the banks. They have taken extraordinary measures for extraordinary times. That should help to address the underlying lack of liquidity and credit that has created a more risk-averse approach to lending among financial institutions and frozen the mortgage markets. It will take time, as has been said, but the housing market will start to see the benefit. It is encouraging that thanks to political pressure, not least by my right hon. Friend the Chief Secretary to the Treasury, the Bank of England's 1.5 per cent. cut last week has been passed on. There is still work to be done, but the Government are putting pressure on the banks in that respect. Although the crisis is global in origin and nature, the Government are committed to taking direct action to alleviate pressures in the domestic housing market. This Government do not think that the current correction is a natural feature of free markets and that we should ride the storm. This Government are not a Government who say that the price is well worth paying or that if it is not hurting, it is not working. We are keen to ensure, and are committed to ensuring, that we take action and work day and night to address people's fears about repossessions and housing shortages, and to put policies and actions in place to help to mitigate those risks.",50153,[],Housing,0,37,housing,749
2008-11-12,Housing,564,Stewart Jackson,Con,False,"If we are being candid about the crisis, surely the Minister will admit that it was his Government's regulatory framework that allowed sub-prime lending to continue and presided over Â£1.3 trillion of personal debt, which is hugely greater than in most European countries and will exacerbate the difficulties in the housing market.",50153,[],Housing,0,38,housing,52
2008-11-12,Housing,565,Iain Wright,Lab,False,"I do not want to get into that debate, but I seem to recall that the Conservative party argued that there was far too much regulation in the financial markets, and that the City of London was at risk of losing its status as the premier financial centre in the world as a result. The Conservatives cannot have everything, I am afraid. House prices have risen in recent years as a result of benign economic conditions and people's feeling of security in their jobs, but also as a function of the relationship between demand and supply. We have not built enough homes in this country for a generation. I take great issue with the hon. Member for Cheltenham. Supply is an important factor. It is not the sole factor, but it is important, and it is something that we need to address.",50153,[],Housing,0,39,housing,142
2008-11-12,Housing,566,Martin Horwood,LibDem,False,Will the Minister give way?,50153,[],Housing,0,40,housing,5
2008-11-12,Housing,567,Iain Wright,Lab,False,"I will, but I am conscious that I have not even scratched the surface of my speech.",50153,[],Housing,0,41,housing,17
2008-11-12,Housing,568,Martin Horwood,LibDem,False,Does the Minister agree with what Kate Barker said in 2002? She said thatâ€œyou might start out with an intention to build X in an area and two years down the line what has happened in the market has suggested to you that X was too big and you should cut the targetâ€.,50153,[],Housing,0,42,housing,53
2008-11-12,Housing,569,Iain Wright,Lab,False,"People in this country are living longer, and the way that they live is changing. I suggest that as we face an economic downturn, greater stress on households may result in family break-ups, which will put even more pressure on housing. This is my key message: despite the short-term turbulence, which we recognise, acknowledge and are taking steps to act on, we need to have sight of long-term factors. To echo the analogy used by my hon. Friend the Member for Sheffield, Attercliffe, we have been blown off course by global financial pressures, but the desert island that we need to get to- That lovely Caribbean island where everybody has a decent home that is of good quality and has good infrastructure and facilities is key. That is why the Prime Minister has made it a key part of the Government's agenda. My hon. Friend made some extremely good points about confusion over shared ownership. In the case of shared ownership and shared equity, there are different products for different markets, but I understand what he said, and I will take it away and consider it to ensure that we can negotiate our way clearly through the shared ownership model. I am keen not to lose skills in the construction sector as a result of the economic downturn. The Government have taken action, and we continue to reflect on it. For example, we have created an apprentice matching service in conjunction with Construction Skills, the Department for Innovation, Universities and Skills and the Learning and Skills Council to help to retain apprentices with employers or place them with new ones if redundancy is being considered. That service went live in September. We have also developed national skills academies for construction on larger building sites to ensure appropriate training. I am afraid that, largely as a result of my having allowed interventions, I cannot address the fundamental points, particularly the one about allowing local authorities to build, which I would encourage and would like to see. However, the Government are pressing ahead with needed reforms to focus on the long term, despite the economic turbulence, and to condition the market and industry for growth. Our focus is now on stimulating market conditions, seeking new ways to deliver the housing that this country urgently needs and ensuring that a planning framework is in place to support a rapid market recovery when recovery comes. We must focus on the long term while addressing the short-term turbulence that we face.",50153,[],Housing,0,43,housing,416
2009-06-09,Housing,255,CHAIR,,True,I advise the House that Mr. Speaker has selected the amendment in the name of the Prime Minister.,51637,[],Housing,0,1,housing,18
2009-06-09,Housing,256,Grant Shapps,Con,False,"I beg to move, That this House expresses disappointment at the minimal take-up of the Government's Homeowner Mortgage Support Scheme, Mortgage Rescue Scheme, many of the Homebuy schemes, and the facility for zero stamp duty for zero carbon homes; notes that the Government's planning guidance on housing has led to a glut of flats, the destruction of gardens and a shortage of family homes; asserts that the lowest level of housebuilding since World War II exposes the failures of the Government's top-down and undemocratic regional planning process; believes that the Government's Home Information Packs have harmed the housing market further during the recession; regrets the Government's failure to publish a Housing Reform Green Paper; and registers disappointment at the rapid and regular change in housing ministers leading to the appointment of a fourth Housing Minister in less than 18 months. I offer a warm welcome to the new Minister for Housing as he takes up his post. I know that his background and experience will be an asset to this important Department. He actually becomes the ninth Housing Minister since this Government came to power. He is the fourth that I have faced across the Dispatch Box in the last two years and the third in the last nine months. I therefore hope that he enjoys better security of tenure than his three immediate predecessors, who lasted 211 days, 254 days and 246 days respectively. I would not want to bet my house, however, on the right hon. Gentleman lasting beyond the next election. I would like to offer the Minister a piece of advice; I encourage him to look at the recently produced Conservative green paper on housing, which puts forward a number of ideas that the Government could adopt immediately for their own housing programme, although it seems to have caused a little confusion with the right hon. Gentleman's immediate predecessor, who seems to have taken our â€œright to moveâ€ policy a little too literally. I know that the right hon. Gentleman sat around the Cabinet table for the first time this morning. He may have harboured concerns that it was his rugged good looks that had won him a seat around the Cabinet table, but I am absolutely confident that he is there for much more than window dressing and that he will do a fine job. I wish him every success. Let us start this evening's debate by thinking about those people who are lucky enough to own their own homes, but who are desperately trying to keep them by paying their mortgages. The Prime Minister likes to stand regularly at the Dispatch Box and claim that he is offering â€œReal help nowâ€ through the home owners mortgage support scheme, intended to allow people to postpone paying interest on their mortgages for up to two years. It was announced on 3 December, but not launched until 21 April, with an estimated 17,000 people repossessed during that period of delay. Perhaps the Minister will tell us how many households have so far received help under that scheme. The Chancellor called the new scheme real help for home owners at risk of repossession, but it is not even available to many home owners. When first announced, the then Housing Minister claimed it would cover some 70 per cent. of the mortgage market. She said that she wanted to see â€œall lendersâ€ signed up to the scheme, but the reality is that fewer than half of mortgage lenders are signed up to the scheme, with some estimates suggesting it may not be much more than a quarter. Since the former Minister for Housing claimed she wanted to see them all signed up, can the present Minister for Housing tell us when he thinks that might eventually happen? When the scheme finally launched on 21 April, the then Minister also said that six other lenders would shortly join the scheme. She described that as happening â€œas soon as possibleâ€, but the new Minister was kind enough to reply to a parliamentary question just yesterday, saying that only one additional mortgage lender had so far joined the scheme. Will he tell us when the other five are going to join it? If the home owners mortgage support scheme has not worked, how about the mortgage rescue scheme? Now this is a scheme that invites registered social landlords to buy up equity in the homes of anybody struggling to pay their mortgage. It was announced on 3 September, but not launched until 16 January. This was a two-year, Â£285 million scheme designed to help 6,000 of the â€œmost vulnerable familiesâ€ to avoid repossession. Four months into the two years, instead of anything like 6,000, just two families have been rescued. Perhaps the Minister will therefore confirm that on the current trend, only 12 families will be helped by this scheme over the two-year period. I understand that that is despite more than 4,000 home owners approaching their local authorities for help and an estimated 31,000 homes repossessed since the time the scheme was launched.",51637,[],Housing,0,2,housing,842
2009-06-09,Housing,257,Bob Russell,LibDem,False,"The hon. Gentleman mentions the most vulnerable people, so will he explain why the motion by Her Majesty's official Opposition makes no reference to council housing, social housing or affordable housing?",51637,[],Housing,0,3,housing,31
2009-06-09,Housing,258,Grant Shapps,Con,False,"I am grateful for that intervention because it gives me a chance to remind the hon. Gentleman that we held a debate about the lack of social housing in our last Opposition day debate on housing, although I am not sure whether he attended. He will also be pleased to know that I am coming to that subject in this debate because it is relevant to the Government's overall housing record.",51637,[],Housing,0,4,housing,71
2009-06-09,Housing,259,Phyllis Starkey,Lab,False,"I think I heard the hon. Gentleman say that 4,000 households had approached local authorities with queries about the mortgage rescue scheme, but data given to the Select Committee only last week suggested that only a few more than 1,000 had done so. Will he explain where he got the 4,000 figure from?",51637,[],Housing,0,5,housing,53
2009-06-09,Housing,260,Grant Shapps,Con,False,"I believe that the 4,000 figure came from the Local Government Association, but I would be happy to check the figure if the hon. Lady would like to drop me a line about it.",51637,[],Housing,0,6,housing,34
2009-06-09,Housing,261,Grant Shapps,Con,False,"Let me make a little progress. What I want to know is whether the Minister can tell us how much of the headline grabbing Â£285 million of â€œReal help nowâ€ under this mortgage rescue scheme has been spent on rescuing just two households. The previous Minister said last November that the mortgage rescue scheme would provide â€œReal help nowâ€ to homeowners facing â€œtough timesâ€. Will the Minister for Housing say something today to the thousands of families who, having been given completely false hope, have been repossessed in the mean time?",51637,[],Housing,0,7,housing,91
2009-06-09,Housing,262,Andrew Love,Lab,False,"The Council of Mortgage Lenders recently announced that the original figures for repossessions in this financial year would be downgraded, following last year's figures, which were lower than expected. How does the hon. Gentleman explain the fact that there are going to be fewer repossessions than were originally expected?",51637,[],Housing,0,8,housing,49
2009-06-09,Housing,263,Grant Shapps,Con,False,"Frankly, when repossessions are running at an all-time high, with the only exception being- If the position is this bad with so many families having their homes repossessed-the highest number for a generation-it is no great success and nothing to crow about if perhaps only 50,000 rather than 75,000 families are thrown out of their homes at a time when there are a bunch of failing mortgage rescue schemes going on.",51637,[],Housing,0,9,housing,71
2009-06-09,Housing,264,Grant Shapps,Con,False,"I want to make some progress. The important issue I want to raise with the Minister is what he has to say to the many families who have lost their homes when these schemes, which have been so headline grabbing and achieved 24-hour news coverage on their immediate announcement, have done so little to help families in real distress.",51637,[],Housing,0,10,housing,59
2009-06-09,Housing,265,Joan Walley,Lab,False,"There is an important issue here, so I would like to ask the hon. Gentleman how long people had to wait under the previous Conservative Government to be eligible for help and assistance with their mortgages. Is it not this Government who have brought the time limit down to 13 weeks?",51637,[],Housing,0,11,housing,51
2009-06-09,Housing,266,Grant Shapps,Con,False,"Under the last Conservative Government, the time limit was 13 weeks, and then it improved again when the economic situation improved, but the present Government have brought the limit back down once again. I am quite happy to stand at this Dispatch Box and answer all sorts of questions from Labour Members, but today's debate is about this Government's housing record and we want answers to the questions people out there are asking. I do not mean only people being repossessed; we are also talking about people who desperately want to buy their own homes, but who find it harder than ever to get on to the housing ladder. Affordability is now at an all-time low with average affordability having halved since Labour came to power.",51637,[],Housing,0,12,housing,126
2009-06-09,Housing,267,John Redwood,Con,False,"Has my hon. Friend noticed that since the introduction of the home improvement pack scheme there has been a big decline in the number of homes available on the market? Although that is not the only factor, can he reassure us that such expensive and unnecessary bureaucracy will be scrapped by the new Government?",51637,[],Housing,0,13,housing,54
2009-06-09,Housing,268,Grant Shapps,Con,False,"I said that the new Minister might want to pick up some of the tips in our green paper, and scrapping HIPs should be at the top of the list. They are a pointless, bureaucratic waste of time, and they are causing so much heartache out there. They are limiting the supply of new housing on the market, and making it much harder for first-time buyers to purchase properties.",51637,[],Housing,0,14,housing,69
2009-06-09,Housing,269,Grant Shapps,Con,False,"Before I take any more interventions, I should like to say a little about those first-time buyers. Their number has fallen by more than 60 per cent. since 1997. It is even lower than the lowest figure during the last recession. The Government's policy has led to the lowest number of first-time buyers since records began.",51637,[],Housing,0,15,housing,56
2009-06-09,Housing,270,Lembit Opik,LibDem,False,"I greatly enjoyed working with the hon. Gentleman when I held the housing brief. He has come on very well in the last 18 months. Does he agree that, for many potential first-time buyers, the key issue is the unaffordability of deposits? For all the promises made by the Government and, indeed, the banks, it is just not possible for first-time buyers with small salaries to find 25 per cent. of an enormous mortgage. That is one of the key barriers preventing the housing market from starting up again, certainly in Montgomeryshire and, I suspect, throughout the country.",51637,[],Housing,0,16,housing,98
2009-06-09,Housing,271,Grant Shapps,Con,False,"Some credence can be attached to that intervention from a former Liberal Democrat housing spokesman-two or three housing spokesmen ago, I believe. Indeed, I think that while I have been in my present position, there have been three or four Liberal Democrat housing spokesmen, as well as the same number of Housing Ministers. The Government's response to the issue of unaffordability has been to offer a plethora of new so-called homebuy schemes. One of them, the social homebuy scheme, is nothing if not confusing, conflicting and often contradictory in terms of itself and other schemes. It offered 15,000 families, supposedly by this point, the ability to buy part equity in their own social rented housing. Well, at this point, a mere 306 families have benefited from the scheme. Another scheme, another headline, and more disappointment for hard-pressed families out there. What about the Home Buy Direct scheme? I hope that the House is keeping up with the many different homebuy schemes. Home Buy Direct was a flagship Â£480 million scheme, announced on 3 September and intended to help key workers and those on modest incomes to buy new homes from developers. The Minister told us that 18,000 affordable homes would be sold in that way. However, we had to wait until the end of April- 233 days, which is time enough for a Housing Minister to come and go-for any sales to proceed. I should be interested to hear what the uptake has been so far. MyChoice Home Buy was yet another homebuy scheme. I know that the former Housing Minister used to be confused by these schemes; I wish the current Minister luck in getting his head around them more quickly. MyChoice Home Buy was one of two very similar schemes. Both involved key workers-first-time buyers-owning a share in homes on the open market, and buying them with housing association help. However, MyChoice Home Buy ran out of money just one month after the beginning of the financial year, leaving thousands of applicants stranded. In the course of his work as a constituency Member of Parliament, the new Minister may have received e-mails such as the one that I received from my constituents Derek and Ellen, who wrote to me about their experience of MyChoice Home Buy. Both are key workers. They work for the NHS, and have young children. They were delighted, they say, when the MyChoice Home Buy scheme was recommended to them, and were delighted to be accepted on to it. They started to get excited and to look around homes. They viewed a number of dream properties that they had previously imagined to be out of their reach. Then they were told that the scheme had run out of money. That is not just their experience, but the experience of thousands of first-time home-buyers on modest incomes working in key positions.",51637,[],Housing,0,17,housing,476
2009-06-09,Housing,272,Bob Spink,Independent,False,Did the hon. Gentleman share my disappointment that the Chancellor did not do more about stamp duty in the Budget? What would his policy be?,51637,[],Housing,0,18,housing,25
2009-06-09,Housing,273,Grant Shapps,Con,False,"There are so many things that need to be done to get the housing market moving. I shall take them in order: most of them are in my speech. I share the hon. Gentleman's concern about many things done by the Chancellor, and by the Prime Minister before him, none of which have achieved the objectives in the housing market that the Prime Minister himself set out on entering No. 10. We have already briefly mentioned home information packs. Only today we have had further proof, from the Royal Institution of Chartered Surveyors, that the housing market is suffering as a result of expensive and bureaucratic HIPs. According to RICS, new evidence released today suggests that HIPs are distorting the market, which is leading to fewer new instructions to estate agents at a time when people are struggling to buy homes. The Minister could act decisively today: he could do something practical to help the market. I offer him an opportunity to tell us now that he will use his temporary powers to suspend HIPs. In that way, he could give real help to real people.",51637,[],Housing,0,19,housing,186
2009-06-09,Housing,274,Anne Main,Con,False,"As my hon. Friend will know, when the Department for Communities and Local Government was looking into HIPs, even the then Minister had to admit to the Select Committee, in response to questions, that they were not delivering as they ought to have been and were having no real effect on the market. It seemed to all of us on the Committee that they were a complete and utter waste of time, and that the Department was having to beef them up to justify their existence.",51637,[],Housing,0,20,housing,86
2009-06-09,Housing,275,Grant Shapps,Con,False,"My hon. Friend is right. It was clear to those who listened to the evidence given to the Committee that the former Housing Minister was not keen on HIPs, but curiously she never got around to scrapping them when she had the opportunity to do so. The new Housing Minister has a clean slate. He has an opportunity to do something positive today to help people. I hope that he will take the advice not just of the Opposition Front Bench, but of organisations such as RICS and many others which say that HIPs are completely and utterly useless. If the Minister is in the mood to do something for people, he should note that almost all first-time buyers-nine out of 10-could be exempted from stamp duty. That is another policy that he is welcome to borrow from us. He may know-if he does not, he will get his head around it very quickly-that, in a past Budget, the present Prime Minister said that zero-carbon homes would be allowed zero stamp duty. We asked, out of interest, how often that had come to pass. There had been a fair amount of time for the arrangement to bed in, and one would have thought that there would be a fair amount of stamp duty exemption. The answer was that only 18 homes had benefited, and that Â£70,000 of stamp duty relief had been granted. In my view, this was no more than a headline-grabbing idea, and it is clearly having very little influence out there. What will the Minister do to extend the programme?",51637,[],Housing,0,21,housing,263
2009-06-09,Housing,276,John Gummer,Con,False,"Will my hon. Friend explain how the Government managed even that rebate, given that they have so far failed to define a zero-carbon home? That is why the housing industry is unable to prepare for the important changes that will come in 2016.",51637,[],Housing,0,22,housing,43
2009-06-09,Housing,277,Grant Shapps,Con,False,"My right hon. Friend is spot on. After three and a half years of consultation on what zero carbon might mean, the Government have still not reached a decision. That is what is holding back the market. That is what is making it so difficult for housing developers to know which way to turn. I wonder whether the Minister will bring the three and a half year consultation to an end soon, or whether he is aware of a recent European Union decision-made, I believe, within the last fortnight-to exclude off-site renewables from the definition of zero carbon. I understand that that has been an issue of debate and confrontation between the Treasury and the DCLG, which have different versions of zero carbon. Will the Minister pledge today to end that debate, to end the three and a half year consultation, and to produce a definition of zero carbon so that people can get on with building homes?",51637,[],Housing,0,23,housing,158
2009-06-09,Housing,278,David Taylor,Lab,False,"I have carefully examined the 11 lines of the Opposition motion, and I find no reference at all to affordable housing for rent, whether delivered by local housing associations or local authorities. Is that not evidence of the Conservative party's continued hostility to local authorities in that regard, which was all too evident in the 18 years between 1979 and 1997?",51637,[],Housing,0,24,housing,61
2009-06-09,Housing,279,Grant Shapps,Con,False,"I am sure that the hon. Gentleman attended, or has read the record of, the previous debate on affordable housing, which was called by the Opposition and held in our time. To answer his question directly, we have no opposition to anybody providing affordable housing; there is no great philosophical reason why people and organisations should not be able to provide the housing this country needs. If we are talking about the supply of affordable housing, it is well worth mentioning that this Labour Government, who supposedly were elected to help the people in greatest need, have in every single year of their tenure in office built less affordable housing for rent than either John Major or Margaret Thatcher. That is the reality of this Government's housing record.",51637,[],Housing,0,25,housing,128
2009-06-09,Housing,280,Nicholas Soames,Con,False,"My hon. Friend knows very well the difficulty in building more houses in the south-east, which highlights the Government's monstrously bad record in this respect. Does he agree that it would make it easier for everyone if a commitment were given to put the infrastructure in place that could support these housing developments, instead of building houses in places that are completely unsuitable for the people who live there?",51637,[],Housing,0,26,housing,69
2009-06-09,Housing,281,Grant Shapps,Con,False,"That is evidenced by the reality on the ground. Not only have fewer affordable homes been built, but this Government have on average built less housing overall in every year of their Administration. Something is going badly wrong, and what is not working is their regionalisation of housing policy. Planning and top-down targets are patently failing to deliver housing on the ground. The more it does not work, the more the Government think the way to make it work is to push harder and blame the people on the ground. They misunderstand the reasons why it is not working. People do not want building to be imposed on them; instead, they want to be part of the process of building their own communities. That is a fundamental misunderstanding of how housing works which we will correct. We will end regional spatial strategies, get rid of regional assemblies-if the Government have not quite passed their legislation on that in time-and strip the regional development agencies of powers over planning, housing targets and numbers. We will return that to people on the ground, who can use those powers, together with incentives, to go ahead and build the housing that is really needed by local communities. In doing so, we will outperform this Government's appalling record on house building over the past 12 years.",51637,[],Housing,0,27,housing,221
2009-06-09,Housing,282,Bob Russell,LibDem,False,"The hon. Gentleman is right to remind the current Government that the Thatcher and Major Governments built considerably more council houses, and to highlight this Government's abysmal failure in not building council houses over the past 12 years. May I ask him, however, if it is Conservative party policy to allow councils to build council houses?",51637,[],Housing,0,28,housing,56
2009-06-09,Housing,283,Grant Shapps,Con,False,"As I have said, our policy is that under a Conservative Government anybody who wants to step up to the plate and build homes to house people in this country will be absolutely at liberty to do so. There are good reasons why these policies are failing. We have talked about the failure of regional planning and the inability to understand that people on the ground best know what is required to house people in their local areas. The green paper that I have referenced addresses ideas to bring in local housing trusts, which would enable local people to decide how and where that housing goes, and also to deliver their own planning permission to go ahead and create those new communities. That would do a great deal to bring forward new housing in this country, and it would do so much more quickly than setting up massive bureaucracies that are unpopular and not democratically elected. Let me now turn to a single example in my constituency, where this Government say that between 10,000 and 15,000 homes need to be built. We are not worried about the building of new homes; I happen to represent a couple of new towns and we are very comfortable with the idea of house building. The problem is that it is not right to stuff in 10,000 or 15,000 homes while closing the local hospital at the same time. Those are incompatible policies that have got even the local Labour and Liberal Democrat parties campaigning and leafleting with us against the Government's plans.",51637,[],Housing,0,29,housing,259
2009-06-09,Housing,284,Jeremy Corbyn,Lab,False,"If the hon. Gentleman is not keen on having any kind of centralised or national target, will he cast a thought towards Mayor Johnson's approach in London of abolishing London-wide targets and saying everything has to be achieved through negotiations with the boroughs? The result of that is fewer homes for social rent, less housing for those who desperately need it, and a mayoralty and leadership that does not seem as desperately concerned about social housing as the previous Mayor was.",51637,[],Housing,0,30,housing,81
2009-06-09,Housing,285,Grant Shapps,Con,False,"When it comes to building far fewer social housing units, this Government have the record to beat. Under them, the net change in social housing stock has been a loss of some 480,000 units, so they have very little to crow about. In the past five years, 122,000 houses have been added to the social housing stock, but for the same period before 1997 the figure was 257,000. There has therefore been a dramatic slow-down in the number of homes added. Moreover, one in six homes is judged by the Government's own measure to be non-decent.",51637,[],Housing,0,31,housing,96
2009-06-09,Housing,286,Karen Buck,Lab,False,"If a local authority such as Westminster was therefore to make the decision that only 11 per cent. of all housing constructed in the borough year on year would be affordable, should it be allowed to do that even at the expense of spiralling homelessness and the second worst overcrowding rate in London?",51637,[],Housing,0,32,housing,53
2009-06-09,Housing,287,Grant Shapps,Con,False,"It is key to fixing this housing crisis, for which the current Government more than any other have to take their share of responsibility, that we understand that the trick is to build more homes in total in order that everybody at every level of the housing market, right down to those people who are homeless, get the opportunity to live with a decent roof over their head. The obsession with targeting, numbers, sub-numbers and sub-targets is not solving the problem; in fact, it has made it much more acute. The people I meet when I visit homelessness shelters do not say to me that the problem is that the target for affordable home building is not great enough. They say that the problem is that not enough homes are built, and the people who run those organisations say the problem is that there is nowhere to move people. The root of the problem is that there are 480,000 fewer units of social housing under this Government. We cannot hide behind statistics such as the percentage of new-build; the problem is that this Government have built less affordable housing and less housing overall.",51637,[],Housing,0,33,housing,193
2009-06-09,Housing,288,Karen Buck,Lab,False,"If the percentages do not matter and only the numbers for the absolute provision of housing matter, why is it that a low percentage does not necessarily equate to better numbers, as we can see in the failure to meet housing need? Surely housing need should be going down when the numbers are going up, regardless of percentages, but that is not happening.",51637,[],Housing,0,34,housing,63
2009-06-09,Housing,289,Grant Shapps,Con,False,"Since this Government came to power, the housing waiting lists have increased from 1 million to 1.8 million families. That means that there are probably between 4.5 million and 5.5 million people languishing on the social housing waiting lists. It is getting ridiculous to be constantly lectured on how policies involving targeting, top-down Government initiatives and headline-grabbing news could possibly be the solution when the Government have failed to solve any of the problems for more than a decade. We need a new approach and a fresh start, and we need to find ways to ensure that housing actually gets built in this country to an extent that is commensurate with what people require in local communities. We also need to solve some of our long-term housing problems, such as the so-called tenant tax. That is the confusing housing revenue account-or, rather, negative housing revenue account. It is a system whereby 140 of the councils that have their own stock or arm's length management organisations are paying into the pot and just 40 are getting something out of that pot. What happens to the rest of the money? It is sent to the Treasury, which keeps it. The sums involved are Â£200 million this year, projected to rise to Â£300 million next year. I know that many Labour Members who are interested in this subject recognise that that is a real problem. It is a tax on people who can least afford to pay it. As the Conservative who represents the most council tenants, I can tell the House that they look very poorly on the fact that up to 50 per cent. of the rent they have to pay goes out of the area. The money does not fix the homes in my constituency or help to build new homes, but is instead sent to the Government centrally. That is not a sensible way of going about housing policy and it is not helping anyone; it is taxing the poorest people through a tenants' tax. It is completely unfair and the Government admit that it is a problem. They have put it into one of their lengthy reviews. Can the Minister tell us when the review will finally report? It has been going on for about 14 to 16 months. When will the review into the negative housing subsidy finally reach some kind of decision and tell us what is going to be done about the tenants' tax?",51637,[],Housing,0,35,housing,409
2009-06-09,Housing,290,Philip Hollobone,Con,False,"I am so pleased that my hon. Friend has raised that very important point. Council tenants in Kettering borough pay Â£12 million a year in housing rent, Â£3 million of which disappears out of the borough and into the Exchequer's coffers. If Kettering borough council was able to keep that Â£3 million, it could do a lot to improve local housing conditions.",51637,[],Housing,0,36,housing,62
2009-06-09,Housing,291,Grant Shapps,Con,False,"I am grateful for my hon. Friend's intervention. My local council pays over about Â£16 million and it is not as if there is not a big housing need. I have said that the Government want us to build 10,000 to 15,000 homes in the area. There is a logical way to get some of those homes built, but taking the money back to the centre is certainly not helping to tackle that problem.",51637,[],Housing,0,37,housing,74
2009-06-09,Housing,292,Grant Shapps,Con,False,"I am aware of the time and I wish to allow others the opportunity to speak, particularly the Front Benchers. As they will get a chance to speak anyway, it might make sense if I were to make a bit of progress. The Prime Minister came into office two years ago saying that housing would be this Government's No. 1 priority. He said that it was so important that whoever took the post of Minister for Housing would have to sit in the Cabinet and attend its meetings, yet, as we have seen, there have since been not three but four such Ministers. That is hardly the mark of a Government who are taking the subject seriously. Many of the Government's flagship policies have floundered and then sunk entirely. We have seen the collapse of the eco-town project. There were to be 10 eco-towns designed to deliver sustainable living around the country, but that good idea has been completely messed up by this Government's implementation and, as far as anybody can tell, there is no likelihood of the eco-towns ever seeing the light of day. We have seen derision about home information packs, and no progress has been made on the zero-carbon homes initiative or on the negative housing revenue account-",51637,[],Housing,0,38,housing,211
2009-06-09,Housing,293,Nick Raynsford,Lab,False,"The hon. Gentleman has made a remark that I hope he will withdraw because it is clearly completely wrong. He said that no progress had been made on reducing carbon. Does he recognise that over the past few years a remarkable change has taken place in the approach of house builders, registered social landlords and other housing providers, who have responded positively to the initiative taken by the Government to try to drive up energy efficiency standards? Code level 3 is now being delivered and code level 4 is being delivered by many RSLs. There has been a complete change in attitude towards reducing carbon, so will he please give the Government credit for that?",51637,[],Housing,0,39,housing,115
2009-06-09,Housing,294,Grant Shapps,Con,False,"I certainly respect the right hon. Gentleman's considerable experience in the housing world and on the topic of housing, but I am fairly sure that Hansard will show that I was talking about zero-carbon homes, as in the stamp duty relief to which I made reference earlier. As I described, no progress has been made in defining what zero-carbon will mean. I went to some lengths to describe precisely how the Government have spent three and a half years considering the issue but have reached absolutely no conclusion. This Government have failed this country on housing: they have failed with their top-down targets; they have failed to give young people the opportunity to own their own home; and they have failed to protect those who are in their own homes but are desperate for some kind of help. Such people have been misled by the promise of real help now-that has never materialised. The Government have grabbed the headlines, but the required home building has simply not happened. They have gone for the column inches, but we face a terrible legacy of Labour's failed housing policies. It is now time to end the headline-grabbing housing announcements and get on with building some homes.",51637,[],Housing,0,40,housing,203
